4906-84-7	MAP2K3;MAPK14;NR3C1
491-35-0	ESR1
491-38-3	CASP3;CASP8;CASP9;H2AX;PARP1
491-59-8	GJA1;GJB2;GJB5;IGF1;NR3C1
491-67-8	TGFB1;CYP1A1;AHR;NOS2;CCND1;RELA;HMOX1;CYP1B1;ACTA2
491-70-3	TNF;IL1B;CASP3;MAPK1;CYP1A1;MAPK3;AKT1;PTGS2;CDKN1A;EGFR;IFNG;IL6;RELA;EGF;MMP9;NFKBIA;INS1;NOS2;VEGFA;HIF1A;JUN;BAX;MAOA;IRF3;CASP9;CAT;CCNB1;BCL2;HMOX1
491-78-1	CYP1A1;CYP1A2;CYP1B1;CYP2A13;CYP2A6;CYP2B6;CYP2C9;CYP3A4;NOS2;PKM;POR
491-80-5	CYP1A1;CYP1B1;ESR2;ESR1;CYP27B1;AHR;CXCL8;CYP19A1;ESRRA;VCAM1
491-97-4	GALE;UXS1
492-14-8	AKT1;NFE2L2;OGG1;SOD2
492-18-2	FUT8;PNP;SLC16A1
492-27-3	ABCB11;ABCC4;ABCG2;AHR;CHRNA4;CHRNA7;COL2A1;CYP1A1;FGF1;GPR35;GRIN1;IDO1;IL1B;IL6;INS;SLC2A3
492-37-5	UGT1A10;UGT1A3;UGT1A7;UGT1A8;UGT2B1
493-90-3	CRH;HMOX1;HPX;MT1;MT2
494-38-2	APP;BAX;GSTP1;TP53
494-40-6	BAX;BCL2;CASP8;IL1B;IL6;NFKBIA;NOS2;PTGS2;RELA;TNF
494-52-0	CHRNA3;CHRNA4;CHRNB2;CHRNB4
494-72-4	TRPM2
494-79-1	BCL2;CASP3;CYP2C19;CYP2C9;CYP2D6;CYP3A4;NFKB1;PARP1;RELA;RIPK1
494-90-6	ALB;ALDH2;ATP5H;CYP2A13;CYP2A6;MDH1
495-69-2	ABCC3;ABCC4;ABCG2;COL2A1;SLC10A1
495-76-1	TYRR
495-85-2	AHR;APP;CYP1A1;CYP2C19;CYP2C9;GCLC;HMOX1;IL17A;NFE2L2;PSEN1;TNF
49557-75-7	IL6;MMP2;TIMP1;TIMP2;TNF
49562-28-9	PPARA;ACOX1;NR0B2;NR1H3;TNF;NR1H2;TGFB1;SERPINE1;ACSL1;LPL;ALB;APOA1;IL6;NOS3;UCP2;CPT1A;ESR1;CYP4A14;CCL2;COL1A1;SREBF1;NFE2L2;CPT2;CCND1;ME1
496-11-7	CYP1A2
496-16-2	CYP1A2
496-74-2	ALOX12;ALOX5;DMAC2L
49625-89-0	OPRM1
4964-14-1	CYP1A1;NQO1;CYP1B1;GSTA2;AHR;GSTA;CYP2B1;CYP1A2
4969-02-2	KCNH2
49697-38-3	CD28;CD4;IFNG;IL2;NFKBIA;TNF
497-18-7	SLC14A1
497-23-4	NFE2L2
497-30-3	ACHE
497-76-7	TYR;KLHL13;CD160;RFPL2;GPR55;FBXO11;FPGT;EMX2;IGDCC3;IL23A;NEGR1;CDK16;KLRC4;SOCS4;PCNX2;EFL1;RASGEF1B;AFAP1;TAL1;MTHFD1L;TARDBP;SLC15A3;SAA4;GPR32;GET3
49763-96-4	CYP1A2;CYP2C19;CYP3A4
49776-64-9	BAX;CASP3;CASP8;CCND1;CDK4;CDKN1A;E2F1;FAS;FASLG;FOS;JUN;MAPK1;MAPK3;MAPK8;MAPK9;MMP14;MMP2;NGF;NGFR;PRKCD;TIMP2;TP53
49780-10-1	KCNH2
498-00-0	OLFR73
498-02-2	TNF;IL1B;NCF1;AGT;PTGS2;MAPK1;MAPK3;IL6;RELA;ICAM1;HMOX1;CASP3;NOS3;CCL2;MMP9;EDN1;CAT;CXCL8;TJP1;NOX1;GPX1;VCAM1
498-23-7	BACH1;CYTB;FOXM1;FTH1;FTL;GCLC;GCLM;GSR;HCAR2;HMOX1;MTERF1A;ND1;ND5;ND6;NFE2L2;NQO1;POLRMT
498-36-2	LEPR
49863-47-0	ABCB1;ABCC1;ABCC2;ABCC3;ATM;AVPR2;CAPN2;CASP12;CASP3;CASP9;CFTR;F7;GPX1;KCNJ1;MMUT;SLC4A4;SMN2;UPF1
49866-87-7	CCL2;PLAUR;SERPINE1
499-04-7	CHRM2;TIMP1
499-12-7	IDH2;SLCO1A4
499-44-5	BECN1;MTOR;RPS6KB1;SQSTM1
499-67-2	SLC22A2
499-75-2	TRPV3;TRPA1;CASP3;AHR;CAT
499-83-2	GLUD1;MAPT
4991-65-5	CA2
50-00-0	OVAL;IFNG;IL6;CXCL8;IL1B;NOS2;IL11;DDAH1;CASP3;IL4;CAT;IL10;CREB1;HSPA1A;MAPK1;PTGS1;SOD2;TSLP;FOS;PRDX2;MAPK3;NOS3;PTGS2;CBS;TRPV1
50-02-2	INS;RX3;INS1;NR3C1;TNF;PPARG;FABP4;IL1B;IL6;CEBPA;EGF;ADIPOQ;TGFB1;PTGS2;CYP3A4;TSC22D3;CASP3;CXCL8;NR1I2;CEBPB;CYP3A23-3A1;NOS2;CYP1A1;TAT;RUNX2
50-06-6	NR1I3;CYP2B1;CYP2B6;CYP2B10;CYP3A4;CYP2B2;CYP3A23-3A1;CYP1A2;CYP1A1;CYP3A11;NR1I2;GSTA2;POR;AHR;UGT1A1;CYP3A2;ABCC3;GSTM3;CYP2C9;GSTM2;EPHX1;ABCC2;CYP2C55;NFE2L2;MYC
50-07-7	TP53;NQO1;CASP3;RAD51;FANCD2;BCL2;CDKN1A;CASP8;CASP9;PARP1;BAX;FAS;MAPK1;CXCL8;MAPK3;MAP2K2;RAD51C;CCNB1;FASLG;FANCI;MAP2K1;CCL2;XDH;GSTP1;MDM2
50-12-4	ALAS1;CYP1B1;CYP2A4;CYP2B10;CYP2B6;CYP2C;CYP2C19;CYP2C29;CYP2C9;CYP2C93;CYP2E1;CYP3A11;CYP3A4;GH1;HMOX1;NR1I2
50-18-0	TNF;IL1B;CAT;NOS2;CYP2B1;CYP2B6;IL6;IFNG;NGF;FOS;PTGS2;BCL2;CYP3A4;NQO1;NFE2L2;UPK2;HMOX1;GSR;RELA;TP53;MAPK1;IL4;IL2;GSTP1;IL10
50-21-5	SLC16A1;AQP9;SOD2;AQP4;IL1A;AHR;GSR;AKR1B10;HSPH1;PGD;INS1;PTGS2;CD86;AKR1C1;ICAM1;A2M;CXCL2;ARHGAP5;SLC22A12;FTL;HSPA6;ERCC6;ARHGAP5-AS1;HMOX1;ME1
50-22-6	NR3C1;POMC;SLC22A3;HSD11B1;IGF1;CASP3;PTGS2;IL1B;KLF4;NPHS1;TRAF6;MAPK1;BCL2L1;MAPK3;HDAC7;HSD11B2;TLR4;CYP3A4;BCL2;AR;CRH;BAX;SGK1;BDNF;PDE2A
50-23-7	NR3C1;HSD11B1;POMC;TSC22D3;HSD11B2;TAT;CYP3A4;CXCL8;PCK1;MMP9;CYP11B1;AKR1D1;INS;IL1B;IGF1;TNF;PTGS2;AGT;CEBPA;NR3C2;CRH;PRL;ABCB1;IL1A;TGM1
50-24-8	NR3C1;TAT;TNF;AR;IL6;IL4;IL1B;IFIT1
50-27-1	ESR1;MAPK1;MAPK3;ESR2;PRL;TNF;IL6;ABCG2
50-28-2	TGFB1;ESR1;ESR2;EGF;PGR;TFF1;MAPK1;MAPK3;CCND1;IGF1;FSHB;PRL;FOS;CYP1A1;TNF;CTSD;AHR;MYC;IGF1R;AR;GREB1;BCL2;BRCA1;CYP1B1;CDKN1A
50-29-3	ESR1;CYP6G1;AR;GJA1;FOS;GSTE2;CYP1A1;NR1I3;TNF;CCND1;PGR;CAT;CYP2B1;ESR2;CDH1;CYP6A2;CYP2B10;MAPK1;NR1I2;FSHB;STAT3;TSHR;NOS2;MYC;SOD1
50-32-8	AHR;CYP1A1;CYP1B1;CYP1A2;TP53;NQO1;TNF;CDKN1A;CYP1A;CAT;NFE2L2;MDM2;IL1B;CASP3;MAPK3;TRP53;MAPK1;ESR1;BAX;BRCA1;PTGS2;BCL2;GSR;CXCL8;ALDH3A1
50-33-9	BCAT1;CCND1;CHUK;CYP2C9;CYP3A4;GSTP1;HAVCR1;KRT14;LMCD1;MPO;NFKB1;NFKBIA;NR3C1;PTGS2;RELA;RND1;SELL;SLC22A12;SOD1;TGFB2;TNF;UGT1A1;UGT1A3;UGT1A8
50-35-1	TNF;RELA;VEGFA;TGFB1;FGF2;IFNG;IL6;CYP3A4;PTGS2;NFKBIA;ACTA2;CYP3A5;CYP2C19;SALL4;SOD1;CRBN;NFKB1;FGFR2;FGF8;IL1B;IL2;PLAUR;CXCL8;AKT1;HGF
50-36-2	FOS;SLC6A3;MAPK1;MAPK3;GRIA1;BDNF;FOSB;PDYN;DRD1;DRD3;TNF;CASP3;BCHE;IL6;DRD2;AGO2;BCL2;SIGMAR1;PPP1R1B;GRIN1;HDAC5;CREB1;OPRM1;BAX;NTRK2
50-37-3	FOS;HTR2B;HTR6
50-47-5	SLC6A2;TAAR1;CASP3;TNF;IFNA1
50-48-6	IL1B;SLC22A2;IL10;IL12A;CYP2D6;M17;IL11A
50-49-7	ORM2;UGT1A4;ACHE;BDNF;KCNH2;CYP1A2
50-50-0	ESR1;LHB;OCLN;PRL;KISS1;GRIN2B;ESR2;IGF1;CASP9;BCL2;SOD1;FAS;ABCC4;FASLG;AR;TP53;HTR2A;CASP8;F11R;BAX;FSHB;ABCC5;PGR;HSPA8;GRIN1
50-52-2	KCNH2
50-53-3	TNF;CYP1A2;TNFSF11;CYP1A1;NR1I3;TIRAP;CYP3A4;EGR1;CAT;CYP2C19;MAPK8;KCNH2;CDKN1A;ABCB11;ACHE;CYP2C9;IBSP;MAPK3;CYP2D6;OCTBETA2R;NUPR1;CYP2B6;HMOX1;CYP1B1;DRD2
50-55-5	TH;NPY;PENK;FOS;SLC18A2;PNMT;CAT;EGR1;ABCB1;DBH;GAL;ODC1;CHGA;IAPP
50-56-6	BCL2;EGFR;FOS;GDF9;GHRL;HAS2;KLF4;MAP2K5;MAPK1;MAPK3;MEF2A;MKNK2;MMP2;MMP9;NOXO1;OXTR;PLCB1;PLCB3;PTGS2;SELE;STAT1;TNFAIP6;VCAM1
50-59-9	MAPK1;MAPK3;SLC22A6;NQO1;CAT;RGN;SLC22A8;HAVCR1;HMOX1;GSTM1;JUNB;CENPQ;OSBPL8;PIR;CXCL13;CCL19;FOXE1;CDK1;MMP16;NIPSNAP3B;GSTP1;SECTM1A;CESL1;TSX;ARID5A
50-60-2	ABCB4;ADRA1A;ADRA1B;ADRA1D;ADRA2A;CASP3;CASP7;GGT1;KCNH2;MAPK1;MAPK3;OCTBETA2R;POMC;PYGL;REN;SERPINE1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;ST1A8;SULT1A1;SULT1A3;TNF
50-63-5	CASP3;MAP1LC3B;CASP9;BCL2
50-65-7	TNFSF11;TP53;TGFB1;CTNNB1;CASP3;STAT3;AR;TNF;CSF1;MYC;CCND1;KLK3;BCL2;PARP1;RELA;IL6;PIK3CA;HIPK2;BIRC5;BCL2L1;JUN;MTOR;WNT7A;BAX;SMAD3
50-67-9	SLC6A4;MAOA;HTR3A;HTR1A;SLC18A2;PPP1R1B;HTR2A;KNG1;PTGS2;OPRK1;OPRM1;IL6;OPRD1;ACAT1;SLC18A1;CALCA;TAC1;UGT1A6;SERPINE2;HTR3B;TGFB1;TPH1;FOS;MAPK1;MAPK3;IRS1;AGT;HTR2C;AKT1
50-69-1	AGER;B2M;CASP3;CHUK;IKBKB;INS1;NFKBIA;OAT;RELA
50-70-4	MAPKAPK2;ALOX5;EIF4E;SORD;EIF4EBP1;CASP3;AKR1B1;CASP9;P38A;SODH-2;PTEN;CASP8
50-71-5	CAT;INS1;CASP3;SLC2A4;TNF;CASP9;BCL2;IL6;BAX;CYCS;IRS1;GCK
50-76-0	TNF;HMOX1;CYP1A1;PTGS2;IL1B;CASP3;SOD2;ABCB1;CXCL8;TP53;FOS;NQO1;BCL2;EDNRB;PARP1;VEGFA;HSPA5;BAX;PLD2;ATF4;AGT;JUN;PLD1;TYMP;MAPK1
50-78-2	PTGS2;TNF;PTGS1;IL1B;CASP3;BCL2;AGT;TNFSF10;RELA;BAX;NFKBIA;CCND1;PARP1;CDKN1A;CTNNB1;MMP9;IL1A;NFKB1;ITGB3;IL6;PPARA;NOS3;BIRC5;SCARB1;IL4
50-81-7	CAT;TNF;INS;PON1;HMOX1;CASP3;RUNX2;IL1B;APP;NFE2L2;HIF1A;BGLAP;TP53;SP7;NOS2;SOD2;GSR;SLC23A2;SLC23A1;TGFB3;PTGS2;GPX1;INS1;BCL2;SOD1
50-89-5	ACTA2;ALPI;BAX;CASP3;CASP9;CSF1;CSF2;CXCL8;EDN1;FASLG;HIF1A;HMOX1;IGF1;MMP1;MTR;MYC;SLC28A1;SLC29A1;SLC29A2;TYMP;TYMS
50-91-9	APEX1;ATR;C1QBP;CHEK1;CHEK2;DNK;MLH1;MSH2;MTHFR;PARP1;TIMP3;TK1;TP53;TYMS;UNG;XRCC1;XRCC4
50-99-7	INS;INS1;SIRT1;CASP3;FN1;RELA;TNF;TGFB1;CCL2;IL1B;BCL2;SOD2;IL6;PPARA;NOS3;MAPK3;MAPK1;ICAM1;HIF1A;AKT1;HMOX1;PTGS2;BAX;AGT;PDX1
500-44-7	ARNT;ATF1;BCL2;CASP3;CASP9;CAT;CCND1;CDK2;CDKN1A;CDKN1B;CREB1;ECE1;EDN1;HIF1A;LHCGR;NMBR;SLC2A1;STAT3;TNF;TNFRSF1A;TYR
500-62-9	ABCB11;ABCC2;CCNB1;CCND1;CYP1A1;CYP7A1;CYP8B1;FOXM1;IL1B;IL6;NR1H4;RELA;SLC10A1;SULT2A1;TNF
500-66-3	CYP1A1
500-92-5	CYP2C19;CYP2D6;CYP3A4;SLC47A1;SLC47A2
500-98-1	COL2A1
5001-33-2	CAT;COMT;MAOA
501-15-5	PRL
501-30-4	GSTM3;CASP4;SULT1A1;HSPA1A;SULT4A1;DNAJA2;PON3;MGST1;CYP7A1;NR1I3;HSPE1;GSTM2;TRADD;EPHX2;SULT1E1;CCNG1;EPHX1;GSTA3;MIF;CYP2D22;ABCC6;GSTA2;CYP4A22;CHEK2;TYR
501-52-0	PTGS2;TYR;UGT1A10;UGT1A3;UGT1A7;UGT1A8;UGT2B1
501-75-7	AOC1;MAOB
501-97-3	PTGS2
5011-34-7	ACADM;ACHE;ATP2A2;BAX;BCL2;CASP3;MYH7;RYR2;SLC18A3;SLC2A1;SLC8A1
502-61-4	MAOA
502-65-8	TNF;HMGB1;CAT;BCL2;CASP3;IGF1;HMOX1;BAX
50264-69-2	AKT1;AQP9;BAX;BCL2;BCL2L1;BID;CASP3;CASP8;CASP9;CFTR;HK1;HTRA2;MAPK1;MAPK3;MCL1;RPS6;RPS6KB1;STK11;TESTIN;XIAP
503-48-0	GNGT1;HMGCR;PTGIR;RAP2A;RAP2B
503-74-2	LEPR;UGT1A10;UGT1A3;UGT1A7;UGT1A8
50304-44-4	CFTR;NUDT10;NUDT11;SIRT1
50335-03-0	AKT1;GJA1;GSK3B;MAPK1;MAPK3;RAF1;TNF
50370-12-2	CYP3A4;HLA-B;HLA-G
50370-56-4	ADCY3;COX1;DAT;MAPT;ND2;NDRG3;PGAM1;SLC10A1;SLC6A3;SLC9A3R1
504-15-4	CYP1A1
504-24-5	MAPK1;MAPK3;KCNIP1;SYN1;RARA;NCOR2;HMOX1;FOS;JUN
504-84-7	GSTA3
504-88-1	CAT;BAX;CASP3;BDNF;GSR;ACHE;BCL2
504-97-2	ADM;KCNK18;KCNK3;KCNK9
50439-47-9	CYP1A2;CYP2C19;CYP2C9;CYP3A4
50471-44-8	AR;CYP19A1;CYP1A1;LHB;PGR;ESR1;FSHB;DNMT1;CYP2E1;CYP2B2;ESR2;DNMT3L;MDM4;CYP2B1;UNC5B;CLU;DNMT3B;CYP3A2;AGPAT1;CYP1A2;RELA;EGF;CCND1;H19-ICR;CXCR4
505-29-3	SORD
505-44-2	CAT;CYP1A1;CYP1A2;CYP3A2;GSR;GSTA3;HMOX1;IRAK4;MYD88;NFE2L2;NQO1;TLR2;TLR4;TLR6;TXNRD1
505-57-7	AKR1B1;AKR1B10;AKR1B8;AKR1C2;ALDH1A1;ALDH3A1;CYP1A1;GSTA1;GSTA4;GSTP1;HMOX1;MAFF;POMC;PTGR1
505-60-2	IL6;TNF;CXCL8;IL1B;CASP3;IL10;PARP1;TP53;MMP9;CASP9;CXCL2;MAPK14;LAMC2;CXCL1;KRT1;CASP7;CASP8;ALB;NOS2;BRCA2;CCL2;CASP6;PTGS2;KRT14;CALM1
505-70-4	CYP2E1;EPHX1;GSTM1;GSTT1;NQO1
505-95-3	ADH5;CYP4V2
5051-62-7	ATF6;DDIT3;EIF2S1;ERN1;GNAI1;GNAI3;GNAO1;GPT;HSPA5;NPPA;SLC22A2;TAAR1
50512-35-1	CYP3A4;ESR1;NR1I2;PGR;TFF1
50556-18-8	CCND3
50585-41-6	AHR
50585-46-1	AHR
50594-66-6	BCL2;BCL2L1;CED-9;CYP2A5;CYP2B10;NR1I3;PARP1;PPOX
50594-67-7	AHR;AR;NR1I2
506-12-7	INS
506-37-6	POLB
506-52-5	CHRM2;CHRM3;NOS1;NOS2;NOS3;TGFB1
506-65-0	ALB;FCGR3;SMAD3;TGFB1
5060-32-2	PECR
50648-94-7	CYP24A1;VDR
50656-68-3	BAX;BCL2;ERN1;HSPA5;KRT18;PARP1
50673-96-6	CPE;FURIN;GAPDH;PCSK1;PCSK2
50673-97-7	HMGCR
50679-08-8	KCNH2;IL4;CYP3A4;CASP3;HRH1;IL5;ABCB1;CASP9;CASP8;CYP2J2
50683-78-8	PTGS1;TBXAS1
50700-49-7	NQO1;CYP2E1;GSTP1;ACTA2;TRPA1;NFE2L2;CYP1A2
50700-72-6	HSD11B2;CHRNB2;CHRNA4
5072-26-4	HMOX1;NQO1;TNF;CYP1A1;GCLC;NFE2L2;IL6;CASP3;JUN;IL1B;CD36;GSR;RELA;CAT;GPT;ABCC1;PPARG;NOS2;TXNRD1;FOS;MAPK1;CYP2E1;ICAM1;MAPK3;BCL2
5072-54-8	ACHE;BCHE
50722-38-8	AR;ATF6;CCK;CCL2;CCL7;CXCL2;CXCL8;EIF2A;ERN1;HSPA5;IL1B;IL2;IL4;IL5;IL6;PPARG;PTGS2;THRB;TNF
50773-42-7	AKT1;BAX;BCL2;BECN1;CASP3;CASP9;MMP1;MMP14;MMP2;MMP3;MMP9;MTOR;SQSTM1
508-02-1	NFE2L2;NQO1;GPBAR1;CASP3;HMGB1;GNAS;AKR1B10;PTGS2;PARP1;BCL2
508-44-1	NOS2
508-59-8	AKT1;BAX;CASP3;CASP8;CASP9;DFFA;MAPK1;MAPK3;PARP1;RAF1;RPS6KB1
508-75-8	DAF-16;DAF-2;HSP-16.1;SOD-3
508-77-0	ABCB1
50847-11-5	IFNG;IL12A;IL12B
50892-23-4	PPARA;NCF1;ACOX1;UCP2;CYP4A10;EHHADH;RXRA;PLIN2;TNF;PDK4;ACOT1;CYP4A14;PPARG;SCD1;APOA1;APOC3;ACADL;ALDH3A2;CCND1;LPL;ECH1;CPT1A;UCP3;NR1I3;ECI1
509-14-8	HRAS;KRAS;PAM
509-74-0	KCNH2;OPRD1;OPRK1;OPRM1
50903-99-6	AGT;CCL2;IFNG;IL1A;IL6;NOS2;PANX3;PARP1;TNF;VCAM1
50924-49-7	C3;CXCL8;GSK3B;IL1B;ILK;IMPDH2
5094-14-4	PTGR1
51-03-6	CYP1A1;NQO1;CYP1A2;CYP2B10;GLI1;GPX2;SMO;POR;ABCC3;CYP2A5;CCND1;GSR;UGT2B17;AHR;GSTM3;ESR1;GADD45A;ATF2;CYP2B9;NFE2L2;MYC;CYP2B1;PARA-LIKE;AKR7A3;IL4
51-06-9	CDKN2A;DNMT1;FOXP3;HSD11B2;KCNH2;MPO;NAT1;NAT2;RAPSN;RASSF1;SLC22A16;SLC22A3;SLC47A1;SLC47A2;WIPI1
51-12-7	SLC47A1;SLC47A2
51-14-9	CYP1A1;CYP1A2
51-17-2	BEN-1;DRD2;EPAS1;TRPV1
51-21-8	TP53;TYMS;CASP3;DPYD;CDKN1A;BCL2;BAX;CASP8;CASP9;BCL2L1;FAS;PARP1;BIRC5;PTGS2;UBE2C;IFNA1;MDM2;CCND1;ERBB2;TNFSF10;RNF34;UMPS;EGFR;VEGFA;RELA
51-24-1	THRB
51-28-5	CYP1A1
51-41-2	IL6;MAPK1;MAPK3;ADRA2A;PLCD1;PLCB3;PLCB1;NPPA;ICAM1;PLCG1;RELA;ADRB1;MMP2;ADRA1A;SLC6A2;CASP3;EDN1;NFKB1;UCP1;SHC1;REL;MMP9;ADRB2;JUN;SOD2;ADRB3;OPRK1;FOS;EDN3;OPRM1;VEGFA;OPRD1;F3;DBH;NOS2;NGF;MAOA;TNF;AGT;ADRA1D;COL1A1;CASP9;AVP;CASP2;CRH;G6PD;ELOVL3;CAT;BCL2;ADRA2C;DRD2
51-43-4	XDH;ADRB2;ADRA2A;ADRA1A;CREB1;CCND1;MAPK1;MAPK3;SOD1;SOD2;ADRA1D;ADRA2B;NOS2;INS;ADRA2C;ADRA1B;INS1;COMT;CCL3;ADRB1;ADRB3;CASP3;CYCS;SLC5A1
51-45-6	HRH2;HRH1;IL18;CXCL8;GAST;IFNG;IL6;TNF;IL12A;HRH4;IL12B;NTF3;F3;MUC5AC;KNG1;MMP1;MAPK1;ADRB2;ICAM1;MAPK3;SLC22A3;HISCL1;TAC1;HRH3;RPS6KB1;ADCYAP1;CALCA;IL10;NOS2;RELA;CSF2;FOS;NPPA;AKT1
51-52-5	TPO;TSHB;AMH;TAS2R38;ODC1;TXN1;STAR;THRB;DIO1;HBB;MBP;AGT;RET;INHBB;MLF1;CADPS2;BMF;LMNB1;TEKT4;THRA;MYO1D;EHHADH;CHRDL1;FADS2;DNAH1
51-55-8	ACHE;BCHE;CHRM1;PTGS2;CRH;CHRM3;FOS;CHRNB2;CHRNA4
51-61-6	SLC6A3;DRD2;TH;DOP1R2;SNCA;DRD1;SULT1A3;TNF;SLC18A2;CASP3;FOS;HIF1A;COMT;MAOB;TAAR1;PARP1;NOS2;DRD3;MAOA;PRKN;DBH;CREB1;PRL;AGT;HMOX1
51-64-9	SOD1;FOS;PDYN;PENK;BDNF;GRM5;TAC1;EGR1;MAPK1;MAPK3;SLC6A3;RGS4;FOSB;JUNB;JUN
51-67-2	CAT;CYP2D6;GAST;HISCL1;MAOA;MAOB;MAPK1;MAPK3;MMP2;OCTBETA2R;SLC18A2;SLC47A1;SLC47A2;SLC6A2;SLC6A3;SLC6A4;SMPD3;SULT1A3;TAAR1;TYRR
51-71-8	AP2M1;BCHE;CGA;CRH;CYP2B6;CYP2C8;CYP3A4;KDM1A;MAOB;NTRK2;PLCB1;SLC22A2;TH
51-74-1	F3
51-79-6	IFNG;HRAS;FOS;CYP2E1;CCND1;NFKB1;PTGS2;IL6;STAT3;MAPK1;TGFB1;IL2;EZH2;EHMT2;TGFB3;KRAS;MAP3K1;MAPK3;PCNA;EGFR;RELA;TEP1;IL1B;SUV39H1;CSF2
51-84-3	CHRNB2;CHRNA4;CHRNA3;CHRNB4;CHRNA7;CHRM3;ACHE;CHRM1;CHRNA2;TH;NOS3;CHRNA1;CHRM4;BCHE;AGT;CHRNB1;CHRND;CHRM2;APP;NACHRA1;CHRNA10;SOD2;LEPR;TRPC6;CHRNA9
51-85-4	ACTA2;COL1A1;GCLC;TGM2;TIMP1
51-92-3	BCHE;SLC22A27;SLC47A1
510-15-6	AR;ESR1;GGT1;GPT;NR1I2
510-30-5	BAX;BCL2;BID;CASP3;CASP8;CASP9;CYCS;DIABLO;XIAP
51012-32-9	DRD2;IL1B;IL6;JAK2;MAPK1;MAPK3;MAPK8;MYD88;NFKBIA;RELA;STAT3;TLR4;TNF
51022-77-6	IL13;LTC4S
51036-13-6	HMOX1;IL10;IL12B;IL6;NOS2;TNF
51037-30-0	COX1
5104-49-4	CYP2C9;PTGS2;NGFR;APP;CALCA;PSCA
51050-59-0	MBTPS1
511-08-0	ABCB11;CASP3
511-09-1	CASP3
511-12-6	ABCB11;ABCB4;CYP1A1;CYP1B1;CYP2A4;CYP2B10;CYP2C29;CYP2C9;CYP2D22;CYP2D6;CYP3A11;CYP3A4;FOS;HTR2B;NR1I2
511-45-5	KCNH2;SLC22A2
51110-01-1	GNB2;KCNA5;NR3C1;SSTR1;SSTR2;SSTR3;SSTR4;SSTR5
51131-85-2	CYP3A4;POR;TOP2A
51154-23-5	ABCB11;AHSA1;AR;BCL11B;CCT6A;CLDN1;CLDN4;COMT;KRT8;MMP12;MMP3;MMP8;PGR;PPIA;RAB6A;SF3A3;SLC22A2;TNC
51169-17-6	NR1I2
5119-48-2	MAPK1;MAPK3;HSPA9;PARP1;TP53;ADAM17;BCL2;VEGFA;CDKN1A;PROCR;DDIT3
512-04-9	TNF;PPARG;FABP4;ABCG8;ABCG5;RXRA;ESR2;MMP9
512-56-1	TP53
512-64-1	HIF1A;VEGFA
512-69-6	ACACA;ACOX1;ADIPOQ;AKT1;FASN;GSK3B;INS1;INSR;PPARA;SLC2A4;SREBF1
512-85-6	ERCC6;XPC
51207-31-9	AHR;CYP1A1;CYP1A2;CYP1B1;ARNT;NQO1;ABCC3;GSTP1;TIPARP;CYP7A1;TNF;CDKN1A;LCN2;ABCC2;IL1B;TKFC;APBB2;EP300;ZNHIT2;AHRR;CEACAM10;RPL31;AP1S1;ZAP70;MFSD2A
51218-45-2	CYP2B6;CAT;NR1I2
51218-49-6	CYP3A4;NR1I2
5122-36-1	NEIL1
51235-04-2	CAT;CYP19A1B;CYP1A;W
51276-47-2	ARC;FOS;GFAP;GLUL;GRIN1;KLK3;NEFH;PEG3;PTEN
513-00-8	ACHE;BCHE
513-02-0	TP53
513-10-0	ACHE;ALB;BCHE;NCEH1
513-85-9	AKR1B1;AKR1B10;ALDH2
513-86-0	AKR1B1;AKR1B10;DCXR
51317-25-0	IL1B;UGT1A10;UGT1A3;UGT1A7;UGT1A8
51330-27-9	IL1B;IL6;NFKBIA;NOS2;PTGS2;RELA;REN;ST3GAL1;ST3GAL4;TNF
51333-22-3	NR3C1;TNF;IL1B;CYP3A5;IL6;IL13;CSF2;MMP9
51338-27-3	ACHE;CAT;CYP4A10;CYP4A14;ESR1;PPARA
5137-55-3	DIO1;DIO2;DIO3
514-07-8	ADH1;ALDH2;CAT
514-10-3	ABCB1;ABCC2;ATF3;CXCL8;DNAJB4;GCLM
514-36-3	ADRB2A;EGFRA;HPSE;NR3C2
514-65-8	ABCB4;CHRM1
514-78-3	CYP1A1;CYP1A2
514-85-2	ADH1B;AKR1B10;AKR1C1;AKR1C3;AKR1C4;ALDH1A1;CYP3A11;CYP3A4;DHRS4;MITF;NR1I2;NR1I3;RBP2;RDH9;RHO;RXRA;RXRG;TYR
51410-44-7	HSD17B2
51411-04-2	AKR1B1
5142-23-4	CASP3;MAP1LC3B;BECN1;PARP1;SQSTM1;CASP9;PIK3C3;TNF;CASP8;IL6;MTOR;ATG5;IL1B;ITGAM;ULK1;MAP3K5;TP53;LGALS1
51481-10-8	IL6;TNF;CXCL8;IL1B;CASP3;MAPK1;MAPK3;IFNG;PTGS2;MAPK9;ATF3;MAPK8;IL1A;CCL2;BCL2;RELA;JUN;CYCS;CCK;NOS2;IL2;HMOX1;NOD2;IL4;CREB1
51481-61-9	HRH2;SLC22A8;SLC22A2;CYP3A4;IL18;SLC22A6;HRH1;SLC47A1;SLC22A3;ABCG2;CYP1A2;CYP1A1;EGFR;CASP3;CYP2D6;EGF
515-64-0	PON1
515-69-5	CYP1A1;CYP2B1
5154-02-9	BCL2;EDN1;EDNRA;EDNRB;HMGB1;PARP1;SIRT1
51568-18-4	AIP-1;ALAD;ALAS1;CYP2A5;HMOX1;IREB2;NFE2L2;PPARGC1A
